STATISTIC,Statistic,TLIST(A1),Year,Age Code,Age of Mother at Maternity,PLC Code,Previous Liveborn Children,UNIT,VALUE
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,20,20 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,20,20 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,20,20 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,20,20 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,20,20 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,26,Total Per Age Group,Number,681
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,1,0,Number,503
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,2,1,Number,140
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,3,2,Number,34
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,4,3,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,5,4,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,6,5,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,21,21 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,26,Total Per Age Group,Number,802
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,1,0,Number,552
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,2,1,Number,203
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,3,2,Number,37
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,4,3,Number,9
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,5,4,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,6,5,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,22,22 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,26,Total Per Age Group,Number,966
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,1,0,Number,581
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,2,1,Number,293
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,3,2,Number,72
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,4,3,Number,16
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,5,4,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,6,5,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,23,23 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,26,Total Per Age Group,Number,1086
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,1,0,Number,585
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,2,1,Number,372
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,3,2,Number,95
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,4,3,Number,27
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,5,4,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,6,5,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,10,7,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,24,24 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,26,Total Per Age Group,Number,1213
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,1,0,Number,621
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,2,1,Number,411
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,3,2,Number,130
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,4,3,Number,34
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,5,4,Number,14
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,6,5,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,11,8,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,25,25 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,26,Total Per Age Group,Number,1278
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,1,0,Number,633
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,2,1,Number,427
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,3,2,Number,153
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,4,3,Number,45
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,5,4,Number,14
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,6,5,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,26,26 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,26,Total Per Age Group,Number,1308
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,1,0,Number,564
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,2,1,Number,473
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,3,2,Number,180
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,4,3,Number,61
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,5,4,Number,22
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,6,5,Number,5
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,8,6,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,10,7,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,27,27 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,26,Total Per Age Group,Number,1299
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,1,0,Number,567
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,2,1,Number,454
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,3,2,Number,192
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,4,3,Number,60
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,5,4,Number,22
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,6,5,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,10,7,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,28,28 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,26,Total Per Age Group,Number,1346
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,1,0,Number,577
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,2,1,Number,474
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,3,2,Number,203
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,4,3,Number,63
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,5,4,Number,19
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,6,5,Number,8
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,10,7,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,29,29 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,26,Total Per Age Group,Number,1354
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,1,0,Number,555
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,2,1,Number,474
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,3,2,Number,211
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,4,3,Number,66
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,5,4,Number,32
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,6,5,Number,12
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,8,6,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,10,7,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,11,8,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,12,9,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,30,30 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,26,Total Per Age Group,Number,1300
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,1,0,Number,475
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,2,1,Number,498
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,3,2,Number,221
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,4,3,Number,60
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,5,4,Number,20
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,6,5,Number,14
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,8,6,Number,9
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,10,7,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,31,31 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,26,Total Per Age Group,Number,1264
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,1,0,Number,495
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,2,1,Number,422
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,3,2,Number,217
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,4,3,Number,83
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,5,4,Number,30
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,6,5,Number,14
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,8,6,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,10,7,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,11,8,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,32,32 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,26,Total Per Age Group,Number,1225
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,1,0,Number,478
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,2,1,Number,415
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,3,2,Number,212
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,4,3,Number,74
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,5,4,Number,26
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,6,5,Number,15
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,8,6,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,10,7,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,33,33 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,26,Total Per Age Group,Number,1141
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,1,0,Number,452
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,2,1,Number,378
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,3,2,Number,181
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,4,3,Number,75
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,5,4,Number,28
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,6,5,Number,19
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,8,6,Number,6
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,10,7,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,11,8,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,12,9,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,34,34 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,26,Total Per Age Group,Number,1078
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,1,0,Number,413
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,2,1,Number,359
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,3,2,Number,184
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,4,3,Number,75
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,5,4,Number,34
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,6,5,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,8,6,Number,4
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,10,7,Number,2
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,11,8,Number,1
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,12,9,Number,3
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,15,10 or more,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,35,35 years,99,Not stated,Number,
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,36,36 years,26,Total Per Age Group,Number,1007
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,36,36 years,1,0,Number,383
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,36,36 years,2,1,Number,347
VSA36C02,Births Outside Marriage/Civil Partnership,2017,2017,36,36 years,3,2,Number,167
